county_fips,county_nm,county_pop,total_bg_pop,pop_11,pop_12,pop_13,pop_21,pop_22,pop_23,pop_31,pop_32,pop_33,pop_41,pop_42,pop_43,urban_suburban_pop,rural_pop,urban_suburban_perc,rural_perc,metro_fips,metro_nm,city_name,city_pop,city_contains_small_urban,city_contains_mid_sized_urban,city_contains_large_urban,MSA_large_urban,MSA_mid_sized_urban,locale_type
48027,"Bell County, Texas",393193,379810.997203923,,145663.18838466,67694.5181110466,49679.3030702326,22928.5293739254,,,,,77183.7413837326,16661.7168803264,,285965.538939864,93845.458264059,0.752915373817697,0.247084626182303,28660,"Killeen-Temple, TX","Killeen city, Texas",159643,0,1,0,0,1,Mid-sized urban
48029,"Bexar County, Texas",2087679,2037343.98850152,1441131.30946388,,,437099.547812956,,,,,,130190.880887734,28922.2503369499,,1878230.85727684,159113.131224684,0.921901685663935,0.0780983143360647,41700,"San Antonio-New Braunfels, TX","San Antonio city, Texas",1495295,0,0,1,1,0,Large urban
48031,"Blanco County, Texas",13048,12007.9999999993,,,,,,,,,,18.3225653406939,9121.59200740986,2868.08542724872,0,12007.9999999993,0,1,,,,,,,,0,0,Rural
48033,"Borden County, Texas",572,723,,,,,,,,,,,,723,0,723,0,1,,,,,,,,0,0,Rural
48035,"Bosque County, Texas",18996,18545.9999999953,,,,,,,,,,,10663.0677409399,7882.93225905532,0,18545.9999999953,0,1,47380,"Waco, TX",,,,,,0,1,Rural
48037,"Bowie County, Texas",91687,92320.9989470663,,,34787.536827308,,,13858.6470573691,,2529.67537983581,,21825.8373023944,15423.0335373726,3896.26884278642,48646.1838846772,41145.1396825534,0.526924366498343,0.44567476686582,45500,"Texarkana, TX-AR",,,,,,0,0,Small urban
48039,"Brazoria County, Texas",398938,379857.07545237,15.8865944533697,,,190841.789607329,5.5908768244208,49665.7938695315,20456.2967508382,,,76948.6287969347,41923.0889564594,,240529.060948138,118871.717753394,0.633209373977549,0.312938011255497,26420,"Houston-Pasadena-The Woodlands, TX","Pearland city, Texas",127736,0,1,0,1,0,Suburban
48041,"Brazos County, Texas",244703,237979.99546007,,113326.922902719,79549.9401081933,,2540.36023420641,,,,,36161.1640830084,6401.60813194309,,195417.223245119,42562.7722149515,0.821149789785197,0.178850210214803,17780,"College Station-Bryan, TX","College Station city, Texas",125192,0,1,0,0,1,Mid-sized urban
48043,"Brewster County, Texas",9513,9462.87548965091,,,,,,,,,4197.11045717367,2180.28181913892,418.616917017535,2666.86629632079,0,5265.76503247724,0,0.556465636500887,,,,,,,,0,0,Rural
48045,"Briscoe County, Texas",1445,1223,,,,,,,,,,,,1223,0,1223,0,1,,,,,,,,0,0,Rural
48047,"Brooks County, Texas",6848,6986.99999520209,,,,,,,,,2247.00516268477,2454.5669574993,1085.61386382967,1199.81401118834,0,4739.99483251732,0,0.678402008841023,,,,,,,,0,0,Rural
48049,"Brown County, Texas",38709,38294.0000154558,,,,,,,,,14255.920088632,9048.83337259579,10633.8424954301,4355.40405879796,0,24038.0799268238,0,0.627724445529896,,,,,,,,0,0,Rural
48051,"Burleson County, Texas",19475,18326.9999999967,,,,,,,,,,228.986067943061,16869.0921565074,1228.92177554624,0,18326.9999999967,0,1,17780,"College Station-Bryan, TX",,,,,,0,1,Rural
48053,"Burnet County, Texas",53991,51063.9999876529,,,,,,,,6174.58927881155,,23781.4387317107,20502.1989508325,605.773026298195,0,44889.4107088413,0,0.879081362989492,,,,,,,,0,0,Rural
48055,"Caldwell County, Texas",49859,47183.9996743139,,,280.276142023292,,,407.676060070143,,9091.31430783041,,20949.7632875996,15858.6242833825,596.345593408034,687.952202093434,37404.7331643901,0.0145802010605714,0.792741891797539,12420,"Austin-Round Rock-San Marcos, TX",,,,,,1,0,Rural
48057,"Calhoun County, Texas",19696,15648.0925789315,,,,,,,,7632.11809934717,,2075.73685555073,3689.35705326645,2250.88057076715,0,8015.97447958432,0,0.512265277007435,,,,,,,,0,0,Rural
48059,"Callahan County, Texas",14374,14017.0000000029,,,,,,,,,,1104.30365621751,10865.7955781132,2046.90076567221,0,14017.0000000029,0,1,10180,"Abilene, TX",,,,,,0,1,Rural
48061,"Cameron County, Texas",426710,419698.381757662,,173219.796138285,64711.3301742986,,62841.141277437,,,6673.20927648191,,101049.622354177,10991.8323260012,211.450210981668,300772.267590021,112252.90489116,0.716639092889544,0.267460895181568,15180,"Brownsville-Harlingen, TX","Brownsville city, Texas",190158,0,1,0,0,1,Mid-sized urban
48063,"Camp County, Texas",13000,12652.000000007,,,,,,,,,,,10838.4863499245,1813.51365008245,0,12652.000000007,0,1,,,,,,,,0,0,Rural
48065,"Carson County, Texas",5878,5801.99999999912,,,,,,,,0.001090301217335,,50.0684763813737,4201.82953920931,1550.10089410722,0,5801.9989096979,0,0.999999812081831,11100,"Amarillo, TX",,,,,,0,1,Rural
48067,"Cass County, Texas",28659,28581.9999856888,,,,,,,,2968.26580693952,,6285.76980397313,10313.031633642,9014.93274113412,0,25613.7341787492,0,0.896149121530132,,,,,,,,0,0,Rural
48069,"Castro County, Texas",7227,7328.00000000046,,,,,,,,,,,209.317934408849,7118.68206559161,0,7328.00000000046,0,1,,,,,,,,0,0,Rural
48071,"Chambers County, Texas",53876,48268.593521294,,,3682.81825314231,4350.95903249679,,,3441.31551455787,,,20534.7116014602,15980.9160753612,277.873044275675,8033.7772856391,36793.5007210971,0.166439017579722,0.762265855226657,26420,"Houston-Pasadena-The Woodlands, TX",,,,,,1,0,Rural
48073,"Cherokee County, Texas",52217,51142.999892981,,,,,,,,8317.36455446429,,12868.7603865108,18679.4819046883,11277.3930473176,0,42825.6353385167,0,0.837370420744408,,,,,,,,0,0,Rural
48075,"Childress County, Texas",6788,6771.99999136227,,,,,,,,,2616.95190366763,2366.5663526427,1225.88491032741,562.596824724539,0,4155.04808769465,0,0.613562919816071,,,,,,,,0,0,Rural
48077,"Clay County, Texas",10738,10401.9999998907,,,,,,,,,,1269.11827136696,8234.45506373427,898.426664789468,0,10401.9999998907,0,1,48660,"Wichita Falls, TX",,,,,,0,1,Rural
48079,"Cochran County, Texas",2509,2520.00000002062,,,,,,,,,,,,2520.00000002062,0,2520.00000002062,0,1,31180,"Lubbock, TX",,,,,,1,0,Rural
48081,"Coke County, Texas",3352,3314.99999999826,,,,,,,,,,,1476.37051958133,1838.62948041693,0,3314.99999999826,0,1,,,,,,,,0,0,Rural
48083,"Coleman County, Texas",7842,7764.99961951509,,,,,,,,,1458.82987554192,2588.53174935095,1848.05113434634,1869.58686027587,0,6306.16974397316,0,0.812127501992972,,,,,,,,0,0,Rural
48085,"Collin County, Texas",1195359,1116600.99210061,332030.943068706,42371.5984043602,,566297.426629167,,,33003.1011955413,,,118266.345757734,24631.5770451055,,940699.968102233,142897.92280284,0.842467429956814,0.12797581572448,19100,"Dallas-Fort Worth-Arlington, TX","Plano city, Texas",290190,0,0,1,1,0,Large urban
48087,"Collingsworth County, Texas",2563,2733.00000010841,,,,,,,,,,,,2733.00000010841,0,2733.00000010841,0,1,,,,,,,,0,0,Rural
48089,"Colorado County, Texas",21117,20736.0000000017,,,,,,,,,,,4370.55582011837,16365.4441798834,0,20736.0000000017,0,1,,,,,,,,0,0,Rural
48091,"Comal County, Texas",193928,174551.998988525,0.799256394473082,61288.1773713575,,3386.47821278103,2285.94902546915,12.5101957831653,5063.96333979967,,,69104.8838281169,33409.2377588232,,66973.9140617854,102514.12158694,0.383690329815061,0.587298467969303,41700,"San Antonio-New Braunfels, TX","New Braunfels city, Texas",110958,0,1,0,1,0,Suburban
48093,"Comanche County, Texas",14050,13786,,,,,,,,,,,,13786,0,13786,0,1,,,,,,,,0,0,Rural
48095,"Concho County, Texas",3297,3301,,,,,,,,,,,769.594368765526,2531.40563123447,0,3301,0,1,,,,,,,,0,0,Rural
48097,"Cooke County, Texas",43782,42472.9998492197,,,,,,,,11589.6195122475,,8408.49932558007,19049.8309224851,3425.05008890698,0,30883.3803369721,0,0.727129716445954,,,,,,,,0,0,Rural
48099,"Coryell County, Texas",84878,83771.9991262674,,,,44389.1759195367,,,,10960.443884536,,17842.4772259512,10010.4835030073,569.418593236242,44389.1759195367,28422.3793221947,0.529880823932947,0.339282571964821,28660,"Killeen-Temple, TX",,,,,,0,1,Suburban
48101,"Cottle County, Texas",1294,1301.99999999996,,,,,,,,,,,16.1872480665038,1285.81275193345,0,1301.99999999996,0,1,,,,,,,,0,0,Rural
48103,"Crane County, Texas",4574,4622.99999999924,,,,,,,,,,,307.614404360853,4315.38559563839,0,4622.99999999924,0,1,,,,,,,,0,0,Rural
48105,"Crockett County, Texas",2858,2881,,,,,,,,,,,,2881,0,2881,0,1,,,,,,,,0,0,Rural
48107,"Crosby County, Texas",4917,5072,,,,,,,,,,,2840.3693737221,2231.6306262779,0,5072,0,1,31180,"Lubbock, TX",,,,,,1,0,Rural
48109,"Culberson County, Texas",2196,2181.00000000709,,,,,,,,,,,,2181.00000000709,0,2181.00000000709,0,1,,,,,,,,0,0,Rural
48111,"Dallam County, Texas",7237,7179.99988219278,,,,,,,,,2707.54119051208,2711.35669675465,144.398704831372,1616.70329009467,0,4472.45869168069,0,0.62290512048237,,,,,,,,0,0,Rural
48113,"Dallas County, Texas",2606358,2603815.98224928,1458320.43957832,75659.6215525608,1030.84718896974,987061.690246094,,,,,,81695.8127454788,47.5709378489476,,2522072.59856595,81743.3836833277,0.968606313103311,0.0313936868966887,19100,"Dallas-Fort Worth-Arlington, TX","Dallas city, Texas",1302868,0,0,1,1,0,Large urban
48115,"Dawson County, Texas",12004,12310.9992499558,,,,,,,,,7565.6549992539,2765.00641631014,1102.41103218212,877.926802209682,0,4745.34425070194,0,0.385455652652969,,,,,,,,0,0,Small town
48117,"Deaf Smith County, Texas",18347,18487.0000643276,,,,,,,,12876.00426697,,2355.2464938279,2562.22275268638,693.5265508433,0,5610.99579735758,0,0.303510346612944,,,,,,,,0,0,Small town
48119,"Delta County, Texas",5520,5344.99999999553,,,,,,,,,,67.5200945225681,782.045811043459,4495.4340944295,0,5344.99999999553,0,1,,,,,,,,0,0,Rural
48121,"Denton County, Texas",1007703,945643.995316308,45434.2412398158,125248.436905774,112.494353858803,587590.709993464,,,14752.325805929,,,152204.043130488,20301.7438869781,,758385.882492913,172505.787017467,0.80197821405215,0.182421490404288,19100,"Dallas-Fort Worth-Arlington, TX","Denton city, Texas",158349,0,1,0,1,0,Suburban
48123,"DeWitt County, Texas",19929,19852.9999381115,,,,,,,,2312.90523996973,,4408.36315305462,9449.92737336675,3681.80417172037,0,17540.0946981417,0,0.883498451257753,,,,,,,,0,0,Rural
48125,"Dickens County, Texas",1711,1641,,,,,,,,,,,,1641,0,1641,0,1,,,,,,,,0,0,Rural
48127,"Dimmit County, Texas",8257,8506.99997869401,,,,,,,,3111.94817792162,,2500.20599770709,2097.22443458629,797.621368479011,0,5395.0518007724,0,0.634189704276999,,,,,,,,0,0,Rural
48129,"Donley County, Texas",3214,3276,,,,,,,,,,,,3276,0,3276,0,1,,,,,,,,0,0,Rural
48131,"Duval County, Texas",9604,9824.00000000248,,,,,,,,,,,3258.88001270143,6565.11998730105,0,9824.00000000248,0,1,,,,,,,,0,0,Rural
48133,"Eastland County, Texas",18037,17846,,,,,,,,,,,,17846,0,17846,0,1,,,,,,,,0,0,Rural
48135,"Ector County, Texas",164494,163205.996810891,,100176.322499503,,,29526.3759472471,,,,,28137.6600265784,5365.63833756249,,129702.69844675,33503.2983641409,0.794717724723304,0.205282275276696,36220,"Odessa, TX","Odessa city, Texas",115743,0,1,0,0,1,Mid-sized urban
48137,"Edwards County, Texas",1393,1392,,,,,,,,,,,,1392,0,1392,0,1,,,,,,,,0,0,Rural
48139,"Ellis County, Texas",222829,203926.99886257,,,,70117.1283106178,,,21878.7468131126,12729.8326933282,,76373.6407920194,22827.6502534915,,70117.1283106178,99201.2910455109,0.343834454004156,0.48645491572386,19100,"Dallas-Fort Worth-Arlington, TX",,,,,,1,0,Suburban
48141,"El Paso County, Texas",869880,865727.833836783,624841.154524021,,,130336.663479995,,,3339.13399684029,,,101326.792796585,5884.08903934163,,755177.818004017,107210.881835926,0.87230396030722,0.123839014578962,21340,"El Paso, TX","El Paso city, Texas",678958,0,0,1,1,0,Large urban
48143,"Erath County, Texas",44195,43244.0000100919,,,,,,,,,14814.3863989294,7776.3561997387,13449.761485593,7203.49592583073,0,28429.6136111625,0,0.657423309696786,,,,,,,,0,0,Rural
48145,"Falls County, Texas",17286,17063.0000195763,,,,,,,,4480.86900036649,,2239.67653695871,9909.60396102552,432.850521225594,0,12582.1310192098,0,0.73739266276589,47380,"Waco, TX",,,,,,0,1,Rural
48147,"Fannin County, Texas",37571,36524.9999606271,,,,,,,,4263.68035445075,,7895.86366399709,18051.5391666121,6313.91677556725,0,32261.3196061764,0,0.883266793729039,,,,,,,,0,0,Rural
48149,"Fayette County, Texas",25474,24783.000001842,,,,,,,,,2852.64741319872,3891.57517114129,6292.4136172424,11746.3638002596,0,21930.3525886433,0,0.884894992011189,,,,,,,,0,0,Rural
48151,"Fisher County, Texas",3612,3660.99999999905,,,,,,,,,,3.14799132977483,379.558935085132,3278.29307358415,0,3660.99999999905,0,1,,,,,,,,0,0,Rural
48153,"Floyd County, Texas",5090,5294.00000000011,,,,,,,,,,,98.301865018356,5195.69813498176,0,5294.00000000011,0,1,,,,,,,,0,0,Rural
48155,"Foard County, Texas",1079,1079.00000000027,,,,,,,,,,,3.74214332693145,1075.25785667334,0,1079.00000000027,0,1,,,,,,,,0,0,Rural
48157,"Fort Bend County, Texas",916778,859720.99028707,53250.7488205847,111250.637240769,,584189.688835899,,,,,,97255.9239221736,13773.9914676442,,748691.074897253,111029.915389818,0.870853548250877,0.129146451749123,26420,"Houston-Pasadena-The Woodlands, TX","Sugar Land city, Texas",108515,0,1,0,1,0,Suburban
48159,"Franklin County, Texas",10735,10521.999999999,,,,,,,,,,,1200.86075800129,9321.13924199767,0,10521.999999999,0,1,,,,,,,,0,0,Rural
48161,"Freestone County, Texas",20441,19812.9999999966,,,,,,,,,,42.2994933791451,3081.38516374216,16689.3153428753,0,19812.9999999966,0,1,,,,,,,,0,0,Rural
48163,"Frio County, Texas",17987,18018.9995570492,,,,,,,,,4759.00765771857,2300.66978945427,3298.80375560215,7660.51835427422,0,13259.9918993306,0,0.735889462528079,,,,,,,,0,0,Rural
48165,"Gaines County, Texas",22523,21903.9999148347,,,,,,,,,5573.15122572444,3508.19189750047,4867.41587525496,7955.24091635483,0,16330.8486891103,0,0.745564680086126,,,,,,,,0,0,Rural
48167,"Galveston County, Texas",361744,350071.251507037,,,89752.5823895195,139114.890204225,79713.6173268746,,,,,38768.1547382232,2508.06875622383,213.938091970833,308581.089920619,41490.1615864179,0.881480808813049,0.118519191186952,26420,"Houston-Pasadena-The Woodlands, TX","League City city, Texas",116320,0,1,0,1,0,Suburban
48169,"Garza County, Texas",4517,5434.99999999987,,,,,,,,,,,52.7513452751211,5382.24865472475,0,5434.99999999987,0,1,31180,"Lubbock, TX",,,,,,1,0,Rural
48171,"Gillespie County, Texas",27733,27201.999835999,,,,,,,,,4546.96543524975,7831.4956629303,10411.8753434606,4411.66339435837,0,22655.0344007492,0,0.832844442957745,,,,,,,,0,0,Rural
48173,"Glasscock County, Texas",1141,1070,,,,,,,,,,,340.609063642148,729.390936357853,0,1070,0,1,,,,,,,,0,0,Rural
48175,"Goliad County, Texas",7144,7095.9999999937,,,,,,,,,,,4973.47929726633,2122.52070272737,0,7095.9999999937,0,1,47020,"Victoria, TX",,,,,,0,0,Rural
48177,"Gonzales County, Texas",19930,19764.0001925326,,,,,,,,5171.09752984949,,1577.90423500932,6721.82349882657,6293.17492884717,0,14592.9026626831,0,0.738357747446122,,,,,,,,0,0,Rural
48179,"Gray County, Texas",20916,21130.9997077516,,,,,,,,,13399.987554013,3990.1578504978,1637.76922208454,2103.08508115622,0,7731.01215373856,0,0.365861164197668,,,,,,,,0,0,Small town
48181,"Grayson County, Texas",146907,139987.999913007,,,54905.142748874,,,1328.51443842251,1555.56691784402,,,39389.2557785703,42809.5200292962,,56233.6571872965,82198.7758078665,0.401703411879889,0.587184443373342,43300,"Sherman-Denison, TX",,,,,,0,0,Small urban
48183,"Gregg County, Texas",126243,124860.00000686,,,77132.5537049518,,11010.4719779354,,10271.9802098838,,,25917.9278572373,527.066256852102,,88143.0256828872,26444.9941140894,0.705934852459108,0.211797165726705,30980,"Longview, TX","Longview city, Texas",83236,1,0,0,0,0,Small urban
48185,"Grimes County, Texas",32384,30385.0000198195,,,,,,,,5442.38606111983,,4570.70695914438,20080.924829946,290.982169609255,0,24942.6139586997,0,0.820885764108281,,,,,,,,0,0,Rural
48187,"Guadalupe County, Texas",188454,178367.998669261,,15130.9117865516,2.46132794979421,65029.5346716103,7596.65442150802,2374.82131214156,24680.1138738427,0.683680352273446,,48556.12319659,14996.6943987148,,90134.3835197612,63552.8175953048,0.505328221386242,0.356301680062844,41700,"San Antonio-New Braunfels, TX",,,,,,1,0,Suburban
48189,"Hale County, Texas",31761,32246.9999959564,,,,,,,,,16402.0457574191,6181.38017230727,8565.19902335811,1098.3750428719,0,15844.9542385373,0,0.49136211866295,,,,,,,,0,0,Small town
48191,"Hall County, Texas",2818,2827,,,,,,,,,,,,2827,0,2827,0,1,,,,,,,,0,0,Rural
48193,"Hamilton County, Texas",8619,8320,,,,,,,,,,,,8320,0,8320,0,1,,,,,,,,0,0,Rural
48195,"Hansford County, Texas",5071,5181.99999975227,,,,,,,,,,,,5181.99999975227,0,5181.99999975227,0,1,,,,,,,,0,0,Rural
48197,"Hardeman County, Texas",3490,3529.00000022993,,,,,,,,,,,195.500957419029,3333.4990428109,0,3529.00000022993,0,1,,,,,,,,0,0,Rural
48199,"Hardin County, Texas",58261,57114.3091204088,,,,,10713.4029839589,,7741.08504531664,,,21267.4722564015,17052.8191242199,339.529710511778,10713.4029839589,38659.8210911332,0.187578264518141,0.676885034355057,13140,"Beaumont-Port Arthur, TX",,,,,,0,1,Small town
48201,"Harris County, Texas",4835125,4753809.85852223,2372756.64790046,161926.769944909,71683.8252592452,1982550.59366128,,,,,,163597.166758368,1294.85499797142,,4588917.83676589,164892.02175634,0.965313711178259,0.0346862888217405,26420,"Houston-Pasadena-The Woodlands, TX","Houston city, Texas",2314157,0,0,1,1,0,Large urban
48203,"Harrison County, Texas",70895,69584.0000871689,,,2850.38388593399,,2020.15475557779,,,14984.3506075403,,28764.7270142478,20964.383823869,,4870.53864151178,49729.1108381168,0.0699950942085879,0.714663008390153,30980,"Longview, TX",,,,,,0,0,Small town
48205,"Hartley County, Texas",5145,5306.99996271911,,,,,,,,,1072.63087436335,1469.96755381764,414.645926117389,2349.75560842073,0,4234.36908835576,0,0.797883760712564,,,,,,,,0,0,Rural
48207,"Haskell County, Texas",5385,5390,,,,,,,,,,,,5390,0,5390,0,1,,,,,,,,0,0,Rural
48209,"Hays County, Texas",280486,256428.999229084,319.014889196277,,47013.8860071395,79134.8382125879,,3084.38925626781,5675.61155320129,,,85474.7401520932,35726.5191585976,,129552.128365191,121201.259310691,0.50521637082651,0.472650361991291,12420,"Austin-Round Rock-San Marcos, TX","San Marcos city, Texas",71569,1,0,0,1,0,Suburban
48211,"Hemphill County, Texas",3189,3311.00000004425,,,,,,,,,,,,3311.00000004425,0,3311.00000004425,0,1,,,,,,,,0,0,Rural
48213,"Henderson County, Texas",86158,83657.999784273,,,,,,,,12441.6137879634,,33620.3028702747,37069.9303736466,526.152752388251,0,71216.3859963096,0,0.851280047095958,,,,,,,,0,0,Rural
48215,"Hidalgo County, Texas",898471,880776.196190006,,231598.21477039,153091.300917257,331114.763508317,630.375874678552,,7871.37571349705,,,146317.245019404,10097.7985374425,55.1218490203793,716434.655070643,156470.165405867,0.813412826288608,0.177650311262627,32580,"McAllen-Edinburg-Mission, TX","McAllen city, Texas",146593,0,1,0,0,1,Mid-sized urban
48217,"Hill County, Texas",38101,36663.9997899473,,,,,,,,5731.81597864734,,3039.84236499327,25606.5604994902,2285.78094681642,0,30932.1838112999,0,0.84366637542315,,,,,,,,0,0,Rural
48219,"Hockley County, Texas",21460,21454.9997223328,,,,,,,,5851.23903111149,,7655.5908477044,7056.55030538314,891.619538133779,0,15603.7606912213,0,0.727278531492086,31180,"Lubbock, TX",,,,,,1,0,Rural
48221,"Hood County, Texas",67774,64197.9999038867,,,,,,,,24625.0976542414,,21888.695663784,15014.6976598207,2669.50892604061,0,39572.9022496453,0,0.616419550591785,,,,,,,,0,0,Small town
48223,"Hopkins County, Texas",38172,37351.000034976,,,,,,,,,11321.5491591317,7028.14984590129,13558.6460376569,5442.65499228613,0,26029.4508758443,0,0.696887656327005,,,,,,,,0,0,Rural
48225,"Houston County, Texas",22066,22042.0000045329,,,,,,,,,5574.41359970126,1160.95834702826,4315.56987051011,10991.0581872933,0,16467.5864048317,0,0.74710037208262,,,,,,,,0,0,Rural
48227,"Howard County, Texas",30554,33126.9999385034,,,,,,,,,19621.7870247746,7974.01774520528,4466.64700729169,1064.54816123174,0,13505.2129137287,0,0.407679926911572,,,,,,,,0,0,Small town
48229,"Hudspeth County, Texas",3451,3329.2571124086,,,,,,,,,,,262.975850781784,3066.28126162682,0,3329.2571124086,0,1,21340,"El Paso, TX",,,,,,1,0,Rural
48231,"Hunt County, Texas",113347,104916.999725901,,,,,,,367.9427841508,23248.0584051762,,27475.8671795665,51971.9224460229,1853.20891098458,0,81300.998536574,0,0.774907772324556,19100,"Dallas-Fort Worth-Arlington, TX",,,,,,1,0,Rural
48233,"Hutchinson County, Texas",20033,20413.0000039941,,,,,,,,8994.17955243469,,4978.43258407594,5541.47539802614,898.912469457299,0,11418.8204515594,0,0.55938962667541,,,,,,,,0,0,Rural
48235,"Irion County, Texas",1549,1431.99999999766,,,,,,,,,,,1052.35136763005,379.648632367607,0,1431.99999999766,0,1,41660,"San Angelo, TX",,,,,,0,0,Rural
48237,"Jack County, Texas",8875,8622.99999999808,,,,,,,,,,,462.803789446073,8160.19621055201,0,8622.99999999808,0,1,,,,,,,,0,0,Rural
48239,"Jackson County, Texas",15221,14996.5967972431,,,,,,,,525.668994702574,,3498.57729033878,8163.03785903295,2809.31265316884,0,14470.9278025406,0,0.964947447623636,,,,,,,,0,0,Rural
48241,"Jasper County, Texas",32694,32806.9999407298,,,,,,,81.8167431387817,,4063.19402257158,5379.86305523033,16803.4182193291,6478.70790046002,0,28661.9891750194,0,0.873654684268636,,,,,,,,0,0,Rural
48243,"Jeff Davis County, Texas",1856,1739.99998926089,,,,,,,,,,,21.4791972585335,1718.52079200236,0,1739.99998926089,0,1,,,,,,,,0,0,Rural
48245,"Jefferson County, Texas",251496,252112.990945885,,104329.993854981,48057.2467443417,,60291.7360201039,,,,,31598.0395001351,7805.79455921978,30.1802671028833,212678.976619427,39434.0143264577,0.843585948591907,0.156414051408093,13140,"Beaumont-Port Arthur, TX","Beaumont city, Texas",112193,0,1,0,0,1,Mid-sized urban
48247,"Jim Hogg County, Texas",4720,4797,,,,,,,,,,,,4797,0,4797,0,1,,,,,,,,0,0,Rural
48249,"Jim Wells County, Texas",38662,38862.9995512114,,,,,,,,14075.2110333052,,7990.76890106726,15677.3859932308,1119.63362360812,0,24787.7885179062,0,0.637824892678247,,,,,,,,0,0,Rural
48251,"Johnson County, Texas",202906,188819.999246468,27.7685752588131,,,40570.7991653115,,,36079.48683635,17.7938151934384,,79033.6910574855,32986.3832751209,104.076521747818,40598.5677405703,112124.150854354,0.215012010923572,0.593815015897748,19100,"Dallas-Fort Worth-Arlington, TX","Burleson city, Texas",55220,1,0,0,1,0,Suburban
48253,"Jones County, Texas",20381,19967.9999999901,,,,,,,,,,5139.70033131272,9361.31162646031,5466.98804221708,0,19967.9999999901,0,1,10180,"Abilene, TX",,,,,,0,1,Rural
48255,"Karnes County, Texas",15018,14819,,,,,,,,,,,,14819,0,14819,0,1,,,,,,,,0,0,Rural
48257,"Kaufman County, Texas",185690,160717.999513814,31.7376642980706,,,10292.0002237659,,,35869.813527364,15737.0748562742,,58790.895750257,39333.6476451511,662.829846703654,10323.737888064,98787.3732421117,0.0642351069531364,0.614662785381552,19100,"Dallas-Fort Worth-Arlington, TX",,,,,,1,0,Small town
48259,"Kendall County, Texas",50537,46970.9999422533,,,,420.256505200771,,,10831.9343298669,,,18740.94560672,16803.2602283356,174.60327213007,420.256505200771,35718.8091071856,0.00894714836212641,0.760443872838533,41700,"San Antonio-New Braunfels, TX",,,,,,1,0,Rural
48261,"Kenedy County, Texas",343,48.1225618027681,,,,,,,,,,,3.69551078818464,44.4270510145835,0,48.1225618027681,0,1,,,,,,,,0,0,Rural
48263,"Kent County, Texas",734,727,,,,,,,,,,,,727,0,727,0,1,,,,,,,,0,0,Rural
48265,"Kerr County, Texas",53915,53165.9998354976,,,,,,,,,22374.9180214228,15897.2404655037,12016.0329428401,2877.80840573093,0,30791.0818140748,0,0.579149868512703,,,,,,,,0,0,Small town
48267,"Kimble County, Texas",4442,4355,,,,,,,,,,,,4355,0,4355,0,1,,,,,,,,0,0,Rural
48269,"King County, Texas",217,189,,,,,,,,,,,,189,0,189,0,1,,,,,,,,0,0,Rural
48271,"Kinney County, Texas",3148,3139.96243810986,,,,,,,,,,0.574444703482776,107.657822133676,3031.7301712727,0,3139.96243810986,0,1,,,,,,,,0,0,Rural
48273,"Kleberg County, Texas",30069,30584.2206954981,3.165368973e-06,,,,,,,19073.3116011056,,6674.97823909762,3968.27856520047,867.652286929031,3.165368973e-06,11510.9090912271,1.03496800017073e-10,0.376367578753494,,,,,,,,0,0,Small town
48275,"Knox County, Texas",3302,3322,,,,,,,,,,,,3322,0,3322,0,1,,,,,,,,0,0,Rural
48277,"Lamar County, Texas",51127,50420.9999480575,,,,,,,,,17736.6862984404,12411.1764480201,14426.6196488366,5846.5175527604,0,32684.3136496171,0,0.6482281922867,,,,,,,,0,0,Small town
48279,"Lamb County, Texas",12711,12918.9999150032,,,,,,,,3641.49528648672,,1558.855178715,2169.385103782,5549.26434601945,0,9277.50462851645,0,0.718128701103422,,,,,,,,0,0,Rural
48281,"Lampasas County, Texas",23262,22266.9998221844,,,,79.0718857295525,,,,3077.56323231576,,13092.7981587949,4594.43823851692,1423.12830682726,79.0718857295525,19110.3647041391,0.00355107946113037,0.858237070855842,28660,"Killeen-Temple, TX",,,,,,0,1,Rural
48283,"La Salle County, Texas",6537,6946,,,,,,,,,,,,6946,0,6946,0,1,,,,,,,,0,0,Rural
48285,"Lavaca County, Texas",20571,20479.0000020211,,,,,,,,1906.57334788854,,1959.01335566843,6513.77822433419,10099.6350741299,0,18572.4266541325,0,0.906901052409767,,,,,,,,0,0,Rural
48287,"Lee County, Texas",18240,17758.0000000026,,,,,,,,,,,2166.17533717099,15591.8246628317,0,17758.0000000026,0,1,,,,,,,,0,0,Rural
48289,"Leon County, Texas",16538,16066.9999999934,,,,,,,,,,,837.281022167472,15229.7189778259,0,16066.9999999934,0,1,,,,,,,,0,0,Rural
48291,"Liberty County, Texas",108272,97913.5882301959,,,,4.69592170536972,,,3198.80838701349,7066.06675534709,,47848.7318011355,38100.5443478762,1694.74101711827,4.69592170536972,87644.0171661299,4.79598571582277e-05,0.895115976753685,26420,"Houston-Pasadena-The Woodlands, TX",,,,,,1,0,Rural
48293,"Limestone County, Texas",22250,22184.9999235653,,,,,,,,3566.43121066487,,3916.89138649684,9036.74026742116,5664.93705898247,0,18618.5687129005,0,0.839241324185152,,,,,,,,0,0,Rural
48295,"Lipscomb County, Texas",2906,2963.99999999231,,,,,,,,,,,,2963.99999999231,0,2963.99999999231,0,1,,,,,,,,0,0,Rural
